fixture	period	category	depth	slot	cellKey	plainText
12-jeong-extreme-strong-continuous-tiered.json	today	romance	standard	para2	today/romance/standard/para2	약속이나 대화를 잡을 때도 상대의 여유 시간을 함께 살피는 태도가 도움이 돼요.
12-jeong-extreme-strong-continuous-tiered.json	today	romance	expert	para0	today/romance/expert/para0	오늘의 인연은 부드러운 일간 특성상 먼저 다가가기보다 곁의 신호를 받아들이는 태도가 잘 어울려요.
12-jeong-extreme-strong-continuous-tiered.json	today	romance	expert	para1	today/romance/expert/para1	#배우자궁에서는 들어오는 관심을 따뜻하게 맞이하면 신뢰가 잘 쌓여요.
12-jeong-extreme-strong-continuous-tiered.json	today	romance	expert	para2	today/romance/expert/para2	표현 기운인 #식신을 살리면 한결같은 다정함이 자연스럽게 흘러가고, 책임 기운인 #정관이 안정되면 약속의 힘이 단단해져요.
12-jeong-extreme-strong-continuous-tiered.json	today	romance	expert	para3	today/romance/expert/para3	자기 마음을 너무 묵혀 두지 않고 짧은 한마디라도 자주 표현하면, 오늘의 관계가 한결 또렷해져요.
12-jeong-extreme-strong-continuous-tiered.json	today	family	brief	headline	today/family/brief/headline	오늘은 가족에게 먼저 짧게 안부를 묻는 것만으로도 분위기가 부요.
12-jeong-extreme-strong-continuous-tiered.json	today	family	standard	para0	today/family/standard/para0	오늘은 부모님 안부와 자녀의 일을 같이 챙기는 자리이지만, 한 호흡씩 나누면 부담이 가벼워져요. 부모님의 작은 신호를 메모해 두면 다음 주의 결정이 부드러워지고, 자녀에게는 짧은 응원을 보내는 정도가 잘 맞아요.
12-jeong-extreme-strong-continuous-tiered.json	today	family	standard	para1	today/family/standard/para1	형제·친구와의 안부도 한 줄로 챙겨 두면 따뜻한 주고받음이 자연스럽게 이어져요. 챙길 사람이 많으니, 한 사람만 깊이 챙기기보다는 가까운 사람들을 골고루 한 호흡씩 살피는 편이 좋아요.
12-jeong-extreme-strong-continuous-tiered.json	today	family	standard	para2	today/family/standard/para2	내 휴식도 한 자리는 비워 두세요.
12-jeong-extreme-strong-continuous-tiered.json	today	family	expert	para0	today/family/expert/para0	오늘 가족운에서 봄과 여름 기운은 말과 반응 속도를 빠르게 만듭니다.
12-jeong-extreme-strong-continuous-tiered.json	today	family	expert	para1	today/family/expert/para1	#비견이 강하면 내 기준을 지키려는 힘이 커지고, #정인이 받쳐 주면 정서적 회복이 빠릅니다.
12-jeong-extreme-strong-continuous-tiered.json	today	family	expert	para2	today/family/expert/para2	#정관처럼 책임을 앞세운 말이 과하면 대화가 지시처럼 들릴 수 있습니다.
12-jeong-extreme-strong-continuous-tiered.json	today	family	expert	para3	today/family/expert/para3	#삼형이나 #형살이 함께 자리한 시기에는 말의 속도를 한 박자 늦추고 가족 분위기를 천천히 다듬는 호흡이 잘 어울려요.
12-jeong-extreme-strong-continuous-tiered.json	today	career	brief	headline	today/career/brief/headline	결정의 무게를 한 박자 늦춰 보면 좋은 하루예요.
12-jeong-extreme-strong-continuous-tiered.json	today	career	standard	para0	today/career/standard/para0	오늘 일은 먼저 해야 할 것과 나중에 해도 되는 것을 나누면 좋아요.
12-jeong-extreme-strong-continuous-tiered.json	today	career	standard	para1	today/career/standard/para1	급한 요청이 들어와도 기준을 세워두면 흔들림이 줄고, 중요한 일에 시간을 더 잘 쓸 수 있습니다.
12-jeong-extreme-strong-continuous-tiered.json	today	career	standard	para2	today/career/standard/para2	대신 말로만 끝나지 않게 다음 행동, 담당자, 마감 시간을 짧게 남겨 두세요.
12-jeong-extreme-strong-continuous-tiered.json	today	career	expert	para0	today/career/expert/para0	오늘의 직업운에서 봄과 여름 기운은 말, 제안, 빠른 실행을 앞세웁니다.
12-jeong-extreme-strong-continuous-tiered.json	today	career	expert	para1	today/career/expert/para1	#식신이 산출물로 이어지는지, #격국적합도가 오늘 맡은 역할과 맞는지 함께 보세요.
12-jeong-extreme-strong-continuous-tiered.json	today	career	expert	para2	today/career/expert/para2	#용신 방향이면 제안과 발표가 득이 되지만, 충돌하면 말이 앞서고 마감이 흔들릴 수 있습니다.
12-jeong-extreme-strong-continuous-tiered.json	today	career	expert	para3	today/career/expert/para3	#관록궁의 흐름과 #편관의 압박이 함께 들어오는 시기에는 일을 미리 분산해 두는 호흡이 자기 페이스를 지켜 줘요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	brief	headline	today/study_document/brief/headline	큰 서명은 하루 묵힌 뒤에 결정해도 좋아요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	standard	para0	today/study_document/standard/para0	오늘은 계약·법률문서·자격 갱신에서 검토 한 단계가 잘 풀리는 날이에요. 새 결정보다는 정돈·확인이 더 또렷해요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	standard	para1	today/study_document/standard/para1	잘 다진 흙 위에 기둥을 다시 점검하는 그림을 떠올려 보면 좋아요. 한 번 점검한 문서는 몇 년의 기준을 또렷하게 해 줘요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	standard	para2	today/study_document/standard/para2	잘 풀리는 면은, 작은 조항·기한·날짜 같은 디테일을 발견하는 일이에요. 평소 지나쳤을 한 줄이 오늘 또렷이 보여요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	standard	para3	today/study_document/standard/para3	살짝 주의할 점은, 가까운 사이의 서류 생략이에요. 오늘처럼 기준이 또렷한 날엔 종이 한 장으로 정리해 두면 든든해요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	standard	para4	today/study_document/standard/para4	오늘의 점검이 몇 년 뒤의 후회를 막아 줘요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	expert	para0	today/study_document/expert/para0	일간 학습/문서운에서 봄과 여름의 현재 계절은 입력보다 출력 전환을 빠르게 만듭니다.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	expert	para1	today/study_document/expert/para1	#정인은 기본 이해를 잡고, #식신은 정리한 내용을 실행 가능한 문장으로 바꿉니다.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	expert	para2	today/study_document/expert/para2	#편인이 과하면 자료 탐색이 길어질 수 있으니 제출 기준을 먼저 정하세요.
12-jeong-extreme-strong-continuous-tiered.json	today	study_document	expert	para3	today/study_document/expert/para3	#관록궁의 자리와 #복덕궁의 흐름이 함께 또렷해지는 시기엔 자격·계약·발표 흐름이 한 방향으로 마무리되는 자리가 보여요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	brief	headline	today/expression_children/brief/headline	오늘은 작은 한 걸음이 표현을 단단히 해요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	standard	para0	today/expression_children/standard/para0	큰 무대를 노리기보다 가까운 사람 앞에서 한 마디·한 줄을 다듬어 두면 방향이 또렷해져요. 천천히 자라는 화분에 물 한 모금을 더 주는 시간 같은 하루예요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	standard	para1	today/expression_children/standard/para1	비교에 흔들리기 쉬운 날이지만, 자기 페이스를 지키면 표현이 길게 이어져요. 오늘의 한 매듭이 다음 주의 방향을 정해요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	standard	para2	today/expression_children/standard/para2	너무 완벽하게 만들지 않고 매듭만 분명히 두면 충분해요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	expert	para0	today/expression_children/expert/para0	오늘은 말과 결과물이 빠르게 밖으로 나가기 쉬워요. #식신의 안정적 산출은 살리고, #상관의 즉흥성은 검토 장치로 조절해야 해요. #용신과 맞는 표현인지 확인하세요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	expert	para1	today/expression_children/expert/para1	#자녀궁의 흐름이 따뜻한 사주는 가까운 자녀·후배·작품과 함께 식신의 흐름이 단단하게 자라는 자리예요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	expert	para2	today/expression_children/expert/para2	#화개의 흐름과 #문창귀인의 자리가 함께 보이는 사주는 깊이 있는 표현이 자기 자산이 되는 모양이에요.
12-jeong-extreme-strong-continuous-tiered.json	today	expression_children	expert	para3	today/expression_children/expert/para3	#대운궁실의 흐름과 #월운의 자리가 표현의 흐름으로 맞물리는 시기엔 작품·발표 자리가 한 단계 깊어지는 흐름이 보여요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	brief	headline	today/health_stress/brief/headline	오늘은 무리하지 않는 흐름이 가장 좋아요. 일찍 잠드는 시간을 챙겨요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	standard	para0	today/health_stress/standard/para0	오늘은 어깨에 얹힌 짐을 가끔 풀어 주는 방식이 잘 맞아요. 일과 가족 사이의 균형이 자주 흔들리기 쉬운 시기이니, 짧게 몸을 움직이는 휴식을 일정 안에 적어 두면 좋아요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	standard	para1	today/health_stress/standard/para1	단단한 흙처럼 받쳐 주는 흐름이지만, 나를 위한 시간을 비워 두지 않으면 작은 피로가 모이기 쉬워요. '나를 위한 30분'이 일과 가족 모두를 받쳐 줘요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	standard	para2	today/health_stress/standard/para2	잘 풀리는 것은 몸을 움직이는 휴식이에요. 가벼운 운동이나 짧은 산책이 마음의 짐을 가장 잘 풀어 주는 흐름이에요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	standard	para3	today/health_stress/standard/para3	주의할 점은 감정을 미루는 거예요. 작은 마음 신호를 모아 두기보다, 가까운 사람과 가볍게 풀어 주면 무리 없이 흘러가요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	standard	para4	today/health_stress/standard/para4	마무리는 일찍 잠드는 시간이 좋아요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	expert	para0	today/health_stress/expert/para0	오늘은 일간 기운이 잔잔한 하루예요. 무리하지 않고 자기 페이스를 지키는 방식이 잘 맞아요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	expert	para1	today/health_stress/expert/para1	#정인의 따뜻한 돌봄을 가까이 두는 자리, 즉 가까운 어른·익숙한 책의 흐름이 큰 회복 기반이 돼요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	expert	para2	today/health_stress/expert/para2	압박이 닿을 때는 #편관의 중심이 한꺼번에 누르지 않도록 일을 분산해 두면 흐름이 한결 가벼워져요.
12-jeong-extreme-strong-continuous-tiered.json	today	health_stress	expert	para3	today/health_stress/expert/para3	#백호대살의 신호와 #괴강살의 흐름이 함께 보이는 시기엔 자기 한계를 의식적으로 두는 호흡이 가장 든든한 회복 자리예요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	brief	headline	today/movement/brief/headline	오늘은 익숙한 동선을 지키면 호흡이 편안해요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	standard	para0	today/movement/standard/para0	오늘의 이동운은 익숙한 동선을 지킬 때 호흡이 편안해지는 모습이에요. 큰 변화보다 작은 산책이 더 잘 어울려요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	standard	para1	today/movement/standard/para1	낯선 동선보다 평소 다니던 길에서 호흡을 회복하기 좋아요. 짧은 외출이 그날의 회복 자산이 돼요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	standard	para2	today/movement/standard/para2	다만 종일 한곳에만 머무르면 몸과 마음이 무거워져요. 짧은 산책 한 번이면 충분해요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	expert	para0	today/movement/expert/para0	약한 일간이 오늘 #역마의 자극을 천천히 받아들여요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	expert	para1	today/movement/expert/para1	#조상궁의 뿌리에 힘을 더해 주는 익숙한 동선이 우선이에요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	expert	para2	today/movement/expert/para2	#용신 보완 방향에 맞는 짧은 산책이 회복의 자산이 돼요.
12-jeong-extreme-strong-continuous-tiered.json	today	movement	expert	para3	today/movement/expert/para3	이동의 흐름은 #역마의 자극과 #조상궁의 뿌리가 함께 살아나는 자리에서 단단해지고, 익숙한 동선부터 한 걸음씩 넓히는 페이스가 잘 어울려요.
